Year-Month,Chain/Account,Distributor,EAN,Brand,Category,Sub_Category,Quantity,NSV
2026-04,AIRPLAZA PANCHKULA,RR Traders,8906087770657,Mamaearth,Face,Face Cleanser,3,555.749999
2026-04,AIRPLAZA PANCHKULA,RR Traders,8906087772859,Mamaearth,Face,Face Cleanser,6,1069.9
2026-04,AIRPLAZA PANCHKULA,RR Traders,8906087778233,Mamaearth,Face,Face Cleanser,9,731.249998
2026-04,AIRPLAZA PANCHKULA,RR Traders,8906087778240,Mamaearth,Face,Face Cleanser,9,579.149996
2026-04,AIRPLAZA PANCHKULA,RR Traders,8906087779032,Mamaearth,Face,Face Cleanser,9,1573.649998
2026-04,AIRPLAZA PANCHKULA,RR Traders,8904417303537,Mamaearth,Hair,Shampoo,6,1917.599998
2026-04,AIRPLAZA PANCHKULA,RR Traders,8904417307740,Mamaearth,Hair,Shampoo,3,604.5
2026-04,AIRPLAZA PANCHKULA,RR Traders,8904417315073,Mamaearth,Hair,Shampoo,6,1917.599998
2026-04,AIRPLAZA PANCHKULA,RR Traders,8906087771807,Mamaearth,Hair,Shampoo,9,1813.5
2026-04,AIRPLAZA PANIPAT,RR Traders,8904417300512,Mamaearth,Face,Face Cleanser,18,4902.300006
2026-04,AIRPLAZA PANIPAT,RR Traders,8904417312546,Mamaearth,Face,Face Cleanser,12,3268.200004
2026-04,AIRPLAZA PANIPAT,RR Traders,8904417314298,Mamaearth,Face,Face Cleanser,9,2451.150003
2026-04,AIRPLAZA PANIPAT,RR Traders,8906087772859,Mamaearth,Face,Face Cleanser,3,555.749999
2026-04,AIRPLAZA PANIPAT,RR Traders,8906087779032,Mamaearth,Face,Face Cleanser,6,1049.1
2026-04,AIRPLAZA PANIPAT,RR Traders,8906087771807,Mamaearth,Hair,Shampoo,9,1813.5
2026-04,AIRPLAZA PATHANKOT,RR Traders,8904417300512,Mamaearth,Face,Face Cleanser,27,7353.450009
2026-04,AIRPLAZA PATHANKOT,RR Traders,8904417312546,Mamaearth,Face,Face Cleanser,3,817.050001
2026-04,AIRPLAZA PATHANKOT,RR Traders,8904417316346,Mamaearth,Face,Face Cleanser,33,2681.249992
2026-04,AIRPLAZA PATHANKOT,RR Traders,8906087770671,Mamaearth,Face,Face Cleanser,3,524.55
2026-04,AIRPLAZA PATHANKOT,RR Traders,8906087778233,Mamaearth,Face,Face Cleanser,6,487.499998
2026-04,AIRPLAZA PATHANKOT,RR Traders,8906087778240,Mamaearth,Face,Face Cleanser,3,243.75
2026-04,AIRPLAZA PATHANKOT,RR Traders,8906087779032,Mamaearth,Face,Face Cleanser,9,1667.249995
2026-04,AIRPLAZA PATHANKOT,RR Traders,8904417307740,Mamaearth,Hair,Shampoo,3,604.5
2026-04,AIRPLAZA PATHANKOT,RR Traders,8906087771807,Mamaearth,Hair,Shampoo,3,604.5
2026-04,AIRPLAZA POONCH,Sehaj Ent,8904417300512,Mamaearth,Face,Face Cleanser,9,2451.150003
2026-04,AIRPLAZA POONCH,Sehaj Ent,8904417312546,Mamaearth,Face,Face Cleanser,3,817.050001
2026-04,AIRPLAZA POONCH,Sehaj Ent,8904417316346,Mamaearth,Face,Face Cleanser,3,243.75
2026-04,AIRPLAZA POONCH,Sehaj Ent,8906087770657,Mamaearth,Face,Face Cleanser,6,1111.499998
2026-04,AIRPLAZA POONCH,Sehaj Ent,8906087770671,Mamaearth,Face,Face Cleanser,12,2222.999994
2026-04,AIRPLAZA POONCH,Sehaj Ent,8906087772859,Mamaearth,Face,Face Cleanser,6,1111.499998
2026-04,AIRPLAZA POONCH,Sehaj Ent,8906087779032,Mamaearth,Face,Face Cleanser,12,2222.999994
2026-04,AIRPLAZA POONCH,Sehaj Ent,8904417307740,Mamaearth,Hair,Shampoo,21,4231.500002
2026-04,AIRPLAZA POONCH,Sehaj Ent,8906087771807,Mamaearth,Hair,Shampoo,6,1209.0
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417300512,Mamaearth,Face,Face Cleanser,471,128276.85015500001
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417305258,Mamaearth,Face,Sun Care,54,12249.900017999998
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417312546,Mamaearth,Face,Face Cleanser,329,93425.149935
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417313178,Mamaearth,Face,Sun Care,54,14004.900017999998
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417314298,Mamaearth,Face,Face Cleanser,12,3268.200004
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417316346,Mamaearth,Face,Face Cleanser,120,9749.99997
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087770657,Mamaearth,Face,Face Cleanser,199,35606.349936
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087770671,Mamaearth,Face,Face Cleanser,240,44459.999872
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087771333,Mamaearth,Face,Sun Care,120,23951.999939999998
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087772859,Mamaearth,Face,Face Cleanser,234,43348.499875999994
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087778233,Mamaearth,Face,Face Cleanser,255,20718.74994
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087778240,Mamaearth,Face,Face Cleanser,267,21693.749942
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087779032,Mamaearth,Face,Face Cleanser,306,56312.099863999996
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417303537,Mamaearth,Hair,Shampoo,240,76703.999902
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417307740,Mamaearth,Hair,Shampoo,217,49074.349981
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417307757,Mamaearth,Hair,Conditioner,18,4397.399992
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8904417315073,Mamaearth,Hair,Shampoo,174,55610.399939999996
2026-04,AIRPLAZA RETAIL,Chhabra Traders,8906087771807,Mamaearth,Hair,Shampoo,240,48360.000012000004
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417305258,Mamaearth,Face,Sun Care,33,7486.050010999999
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,24,6536.400008
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417313178,Mamaearth,Face,Sun Care,30,7780.5000119999995
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,45,3656.2499900000003
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,6,1049.1
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,9,1667.249997
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087771333,Mamaearth,Face,Sun Care,51,10179.599982
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,12,974.999998
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,27,2193.749994
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,30,5557.49999
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,21,6711.59999
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,30,6045.0
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,12,3835.199992
2026-04,AIRPLAZA RETAIL,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,24,4836.0
2026-04,AIRPLAZA REWARI,RR Traders,8904417300512,Mamaearth,Face,Face Cleanser,9,2451.150003
2026-04,AIRPLAZA REWARI,RR Traders,8904417312546,Mamaearth,Face,Face Cleanser,6,1634.100002
2026-04,AIRPLAZA REWARI,RR Traders,8904417314298,Mamaearth,Face,Face Cleanser,12,3268.200004
2026-04,AIRPLAZA REWARI,RR Traders,8904417316346,Mamaearth,Face,Face Cleanser,12,974.999998
2026-04,AIRPLAZA REWARI,RR Traders,8906087778233,Mamaearth,Face,Face Cleanser,9,731.249998
2026-04,AIRPLAZA REWARI,RR Traders,8906087779032,Mamaearth,Face,Face Cleanser,12,2098.199998
2026-04,AIRPLAZA REWARI,RR Traders,8904417303537,Mamaearth,Hair,Shampoo,3,958.799998
2026-04,AIRPLAZA REWARI,RR Traders,8906087771807,Mamaearth,Hair,Shampoo,3,604.5
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8904417300512,Mamaearth,Face,Face Cleanser,3,817.050001
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8904417314298,Mamaearth,Face,Face Cleanser,9,2451.150003
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8904417316346,Mamaearth,Face,Face Cleanser,12,974.999998
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087770657,Mamaearth,Face,Face Cleanser,6,1111.499998
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087770671,Mamaearth,Face,Face Cleanser,3,524.55
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087772859,Mamaearth,Face,Face Cleanser,3,555.749999
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087778233,Mamaearth,Face,Face Cleanser,6,487.499998
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087778240,Mamaearth,Face,Face Cleanser,6,487.499998
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087779032,Mamaearth,Face,Face Cleanser,12,2222.999994
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8904417307740,Mamaearth,Hair,Shampoo,3,604.5
2026-04,AIRPLAZA RUPNAGAR,RR Traders,8906087771807,Mamaearth,Hair,Shampoo,3,604.5
2026-04,AIRPLAZA TALAB,Sehaj Ent,8904417300512,Mamaearth,Face,Face Cleanser,15,4085.250005
2026-04,AIRPLAZA TALAB,Sehaj Ent,8904417312546,Mamaearth,Face,Face Cleanser,15,4085.250005
2026-04,AIRPLAZA TALAB,Sehaj Ent,8904417316346,Mamaearth,Face,Face Cleanser,24,1949.999994
2026-04,AIRPLAZA TALAB,Sehaj Ent,8906087770657,Mamaearth,Face,Face Cleanser,9,1667.249997
2026-04,AIRPLAZA TALAB,Sehaj Ent,8906087772859,Mamaearth,Face,Face Cleanser,3,555.749999
2026-04,AIRPLAZA TALAB,Sehaj Ent,8906087778233,Mamaearth,Face,Face Cleanser,3,243.75
2026-04,AIRPLAZA TALAB,Sehaj Ent,8906087778240,Mamaearth,Face,Face Cleanser,12,974.999998
2026-04,AIRPLAZA TALAB,Sehaj Ent,8904417307740,Mamaearth,Hair,Shampoo,9,1813.5
2026-04,AIRPLAZA TARN,RR Traders,8904417300512,Mamaearth,Face,Face Cleanser,6,1634.100002
2026-04,AIRPLAZA TARN,RR Traders,8904417312546,Mamaearth,Face,Face Cleanser,3,817.050001
2026-04,AIRPLAZA TARN,RR Traders,8904417316346,Mamaearth,Face,Face Cleanser,18,1462.499996
2026-04,AIRPLAZA TARN,RR Traders,8906087770657,Mamaearth,Face,Face Cleanser,3,555.749999
2026-04,AIRPLAZA TARN,RR Traders,8906087772859,Mamaearth,Face,Face Cleanser,3,555.749999
2026-04,AIRPLAZA TARN,RR Traders,8906087778240,Mamaearth,Face,Face Cleanser,6,487.499998
2026-04,AIRPLAZA TARN,RR Traders,8906087779032,Mamaearth,Face,Face Cleanser,12,2222.999994
2026-04,AIRPLAZA TARN,RR Traders,8904417307740,Mamaearth,Hair,Shampoo,9,1813.5
2026-04,AIRPLAZA TARN,RR Traders,8906087771807,Mamaearth,Hair,Shampoo,6,1209.0
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417300659,Mamaearth,Baby,Baby Soap,2,282.88
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770008,Mamaearth,Baby,Body Lotion,48,7649.279974
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770022,Mamaearth,Baby,Shampoo,48,6789.120004
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770046,Mamaearth,Baby,Baby Body Wash,24,3824.639988
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770084,Mamaearth,Baby,Massage Oil,12,2296.320006
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770510,Mamaearth,Baby,Hair Oil,36,6128.639988
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770527,Mamaearth,Baby,Oral,91,7687.680013
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770640,Mamaearth,Baby,Mosquito Protection,3,478.079999
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087771180,Mamaearth,Baby,Baby Soap,6,848.64
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087772613,Mamaearth,Baby,Dusting Powder,2,446.72
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087776116,Mamaearth,Baby,Baby Body Wash,6,1836.747648
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087776215,Mamaearth,Baby,Baby Soap,12,1697.280002
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417305258,Mamaearth,Face,Sun Care,48,10721.280024
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417313420,Mamaearth,Face,Sun Care,18,5172.480006
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770657,Mamaearth,Face,Face Cleanser,24,4131.839998
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087770671,Mamaearth,Face,Face Cleanser,74,12739.839992
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087771333,Mamaearth,Face,Sun Care,7,2235.520002
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087779032,Mamaearth,Face,Face Cleanser,24,4131.839998
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417307740,Mamaearth,Hair,Shampoo,2,396.8
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087771883,Mamaearth,Hair,Hair Oil,36,8570.879994
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087772897,Mamaearth,Hair,Shampoo,3,595.200001
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417306231,The Derma Co.,Face,Sun Care,45,20443.5
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417306521,The Derma Co.,Face,Face Serum,12,5031.6
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417306576,The Derma Co.,Face,Face Cleanser,9,1568.699996
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417309171,The Derma Co.,Face,Face Cleanser,6,1255.799998
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8904417316056,The Derma Co.,Face,Face Cleanser,9,1883.699997
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087772040,The Derma Co.,Face,Face Serum,3,1257.899999
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087772064,The Derma Co.,Face,Cream,3,1047.899999
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087772095,The Derma Co.,Face,Sun Care,12,5871.6
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087773849,The Derma Co.,Face,Face Serum,11,3842.299999
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087775607,The Derma Co.,Face,Face Serum,8,3634.4
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087775645,The Derma Co.,Face,Face Cleanser,24,5023.19999
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087775713,The Derma Co.,Face,Sun Care,24,8383.199996
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087778042,The Derma Co.,Face,Face Serum,2,838.6
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087778363,The Derma Co.,Face,Sun Care,2,978.6
2026-04,APOLLO HEALTHCO,Balaji Associates - MT,8906087779292,The Derma Co.,Face,Moisturisers,6,1465.799998
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417300659,Mamaearth,Baby,Baby Soap,7,990.08
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770008,Mamaearth,Baby,Body Lotion,167,26613.119909
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770022,Mamaearth,Baby,Shampoo,367,51908.480036
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770046,Mamaearth,Baby,Baby Body Wash,108,17210.879942
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770084,Mamaearth,Baby,Massage Oil,36,6888.96002
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770152,Mamaearth,Baby,OTC,5,896.000001
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770510,Mamaearth,Baby,Hair Oil,170,28940.79994
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770527,Mamaearth,Baby,Oral,492,41564.160074
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770534,Mamaearth,Baby,Moisturisers,781,99468.159641
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770640,Mamaearth,Baby,Mosquito Protection,24,3824.639988
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087771180,Mamaearth,Baby,Baby Soap,48,6789.120004
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087772613,Mamaearth,Baby,Dusting Powder,30,6700.800014
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087776109,Mamaearth,Baby,Shampoo,24,6819.83999
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087776215,Mamaearth,Baby,Baby Soap,66,9335.040006
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,97,16699.519991
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770664,Mamaearth,Face,Face Cleanser,228,41587.19995
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,675,123119.999851
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087771982,Mamaearth,Face,Under Eye Care,1,255.36
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,311,54524.799957
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,126,22982.399972
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,5,992.000001
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,211,41862.400011
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087771845,Mamaearth,Hair,Shampoo,5,992.000001
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087771883,Mamaearth,Hair,Hair Oil,192,45711.359972
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087772897,Mamaearth,Hair,Shampoo,18,3571.2
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417306248,The Derma Co.,Face,Face Cleanser,208,43534.399912
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417306521,The Derma Co.,Face,Face Serum,7,2935.099999
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417306576,The Derma Co.,Face,Face Cleanser,302,52638.599856
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417309171,The Derma Co.,Face,Face Cleanser,9,1883.699997
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417309188,The Derma Co.,Face,Face Cleanser,20,4185.999992
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8904417316056,The Derma Co.,Face,Face Cleanser,171,35790.299929
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087772040,The Derma Co.,Face,Face Serum,48,20126.399998
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087772057,The Derma Co.,Face,Face Serum,5,3146.500001
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087772095,The Derma Co.,Face,Sun Care,84,41101.200006
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087773849,The Derma Co.,Face,Face Serum,48,16766.399992
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087775607,The Derma Co.,Face,Face Serum,69,31346.7
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087775645,The Derma Co.,Face,Face Cleanser,294,61534.199876
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087775713,The Derma Co.,Face,Sun Care,381,133083.299931
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087776604,The Derma Co.,Face,Face Serum,114,39820.19998
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087778363,The Derma Co.,Face,Sun Care,37,18104.100003
2026-04,APOLLO HEALTHCO,D.L. Sales - MT,8906087779292,The Derma Co.,Face,Moisturisers,71,17345.299974
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087770534,Mamaearth,Baby,Moisturisers,6,895.500002
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417315660,Mamaearth,Body,Body Wash,410,91942.500058
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417315738,Mamaearth,Body,Body Wash,360,80730.000052
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417317183,Mamaearth,Body,Body Lotion,20,4241.499994
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417317596,Mamaearth,Body,Body Wash,12,5031.77251
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417318296,Mamaearth,Body,Body Wash,12,5031.77251
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417300512,Mamaearth,Face,Face Cleanser,24,7039.441342
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417305258,Mamaearth,Face,Sun Care,24,6282.000002
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417311501,Mamaearth,Face,Sun Care,24,8383.5696
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,204,36327.300012
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417314298,Mamaearth,Face,Face Cleanser,204,36327.300012
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,12,1125.000006
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417316896,Mamaearth,Face,Sun Care,36,13835.274328
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417318081,Mamaearth,Face,Moisturisers,12,3771.729306
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417318425,Mamaearth,Face,Moisturisers,28,3312.39999
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417319910,Mamaearth,Face,Moisturisers,24,8383.487416
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087770664,Mamaearth,Face,Face Cleanser,24,5130.000006
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,60,12825.000014
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,24,4841.999992
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,12,1125.000006
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,12,1125.000006
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,6,1282.500002
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417310351,Mamaearth,Hair,Shampoo,24,8954.707004
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,48,11159.999978
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087772187,Mamaearth,Hair,Shampoo,24,8954.707004
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087778271,Mamaearth,Hair,Hair Oil,84,11150.999964
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417314755,The Derma Co.,Face,Face Cleanser,36,11314.799992
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8904417315141,The Derma Co.,Face,Face Cleanser,36,11314.799992
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087775645,The Derma Co.,Face,Face Cleanser,12,2691.000002
2026-04,ARAMBAGH FOOD,D.L. Sales - MT,8906087775690,The Derma Co.,Face,Face Serum,12,2691.000002
2026-04,ASL DC,Just Mark - MT,8904417300512,Mamaearth,Face,Face Cleanser,4800,1004784.456888
2026-04,ASL DC,Just Mark - MT,8904417305258,Mamaearth,Face,Sun Care,3960,725571.001266
2026-04,ASL DC,Just Mark - MT,8904417306439,Mamaearth,Face,Face Cleanser,150,22443.6
2026-04,ASL DC,Just Mark - MT,8904417312546,Mamaearth,Face,Face Cleanser,3072,534174.718218
2026-04,ASL DC,Just Mark - MT,8904417314298,Mamaearth,Face,Face Cleanser,10368,1802839.673986
2026-04,ASL DC,Just Mark - MT,8904417318081,Mamaearth,Face,Moisturisers,360,67080.600022
2026-04,ASL DC,Just Mark - MT,8906087770671,Mamaearth,Face,Face Cleanser,4200,628423.79838
2026-04,ASL DC,Just Mark - MT,8906087771333,Mamaearth,Face,Sun Care,3744,894607.1997700001
2026-04,ASL DC,Just Mark - MT,8906087772859,Mamaearth,Face,Face Cleanser,1800,269323.799676
2026-04,ASL DC,Just Mark - MT,8906087778455,Mamaearth,Face,Face Cleanser,1560,212219.04022599998
2026-04,ASL DC,Just Mark - MT,8906087779032,Mamaearth,Face,Face Cleanser,750,111905.20292
2026-04,ASL DC,Just Mark - MT,8904417303537,Mamaearth,Hair,Shampoo,3360,1140972.00034
2026-04,ASL DC,Just Mark - MT,8904417307740,Mamaearth,Hair,Shampoo,675,105130.826875
2026-04,ASL DC,Just Mark - MT,8904417310245,Mamaearth,Hair,Hair Oil,1080,203796.00032399996
2026-04,ASL DC,Just Mark - MT,8904417315073,Mamaearth,Hair,Shampoo,1620,537167.69984
2026-04,ASL DC,Just Mark - MT,8906087771807,Mamaearth,Hair,Shampoo,7425,1093331.248145
2026-04,ASL DC,Just Mark - MT,8904417306248,The Derma Co.,Face,Face Cleanser,240,43055.999914
2026-04,ASL DC,Just Mark - MT,8904417315141,The Derma Co.,Face,Face Cleanser,1728,321986.880104
2026-04,ASL DC,Just Mark - MT,8906087775645,The Derma Co.,Face,Face Cleanser,33840,4199036.413536
2026-04,ASL DC,Just Mark - MT,8906087775713,The Derma Co.,Face,Sun Care,9900,2964060.005148
2026-04,ASL WM,Just Mark - MT,8906087770442,Mamaearth,Baby,Shampoo,660,128871.959138
2026-04,ASL WM,Just Mark - MT,8906087771180,Mamaearth,Baby,Baby Soap,750,85547.88427400001
2026-04,ASL WM,Just Mark - MT,8904417300512,Mamaearth,Face,Face Cleanser,5200,1058039.022728
2026-04,ASL WM,Just Mark - MT,8904417305258,Mamaearth,Face,Sun Care,720,117523.655712
2026-04,ASL WM,Just Mark - MT,8904417306439,Mamaearth,Face,Face Cleanser,605,90415.65000099999
2026-04,ASL WM,Just Mark - MT,8904417312546,Mamaearth,Face,Face Cleanser,816,141890.159526
2026-04,ASL WM,Just Mark - MT,8904417314298,Mamaearth,Face,Face Cleanser,6720,1168507.196102
2026-04,ASL WM,Just Mark - MT,8906087770671,Mamaearth,Face,Face Cleanser,3720,550050.959438
2026-04,ASL WM,Just Mark - MT,8906087771333,Mamaearth,Face,Sun Care,4560,1095803.99978
2026-04,ASL WM,Just Mark - MT,8906087772859,Mamaearth,Face,Face Cleanser,1800,269323.799676
