Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
Nykaa E-Retail Limited.-OR EB2B,Direct,1160172.89,2101383.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-OR EB2B,Direct,114982.13,187791.0,Jan'26,FY_25-26,East,Orissa,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,22538.38,36810.0,Jan'26,FY_25-26,North,Punjab,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,-50127.94,-81870.0,Jan'26,FY_25-26,North,Punjab,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,602484.2,1092554.0,Jan'26,FY_25-26,North,Punjab,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,209786.94,342628.0,Jan'26,FY_25-26,North,Punjab,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,18504.49,30222.0,Jan'26,FY_25-26,South-2,Telangana,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,21268.57,34737.0,Jan'26,FY_25-26,South-2,Telangana,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,594240.79,1039463.0,Jan'26,FY_25-26,South-2,Telangana,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,54562.26,89112.0,Jan'26,FY_25-26,South-2,Telangana,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,34070.15,55644.0,Jan'26,FY_25-26,South-1,Tamil Nadu,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,4524.52,7390.0,Jan'26,FY_25-26,South-1,Tamil Nadu,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,556659.32,988603.0,Jan'26,FY_25-26,South-1,Tamil Nadu,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,184543.85,301400.0,Jan'26,FY_25-26,South-1,Tamil Nadu,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,1649.51,2694.0,Jan'26,FY_25-26,North,UPW,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,15767.81,25752.0,Jan'26,FY_25-26,North,UPW,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,283335.45,506406.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,80741.4,131868.0,Jan'26,FY_25-26,North,UPW,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,21331.51,34839.0,Jan'26,FY_25-26,North,Lucknow-UPE,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,724643.05,1332780.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,216136.14,352997.0,Jan'26,FY_25-26,North,Lucknow-UPE,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-WB EB2B,Direct,41245.97,43575.0,Jan'26,FY_25-26,East,West Bengal,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-WB EB2B,Direct,1085265.45,1884512.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-WB EB2B,Direct,86478.1,93874.0,Jan'26,FY_25-26,East,West Bengal,The Derma Co.,Nykaa SS(fsn),MT
PRAGATI SALES-Apollo,Dist.,64663.6,118579.0,Jan'26,FY_25-26,Central,Chattishgarh,Mamaearth,Apollo,MT
PRAGATI SALES-D-MART,Dist.,528487.86,1385685.0,Jan'26,FY_25-26,Central,Chattishgarh,Mamaearth,D-Mart,MT
PRAGATI SALES-D-MART,Dist.,606751.57,1801176.0,Jan'26,FY_25-26,Central,Chattishgarh,The Derma Co.,D-Mart,MT
R.C. Trade Link H&G,Dist.,-9417.67,-14817.0,Jan'26,FY_25-26,West,Mumbai,Aqualogica,Health & Glow,MT
R.C. Trade Link H&G,Dist.,-10353.64,-13978.0,Jan'26,FY_25-26,West,Mumbai,BBlunt,Health & Glow,MT
R.C. Trade Link H&G,Dist.,-65404.49,-101548.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Health & Glow,MT
R.C. Trade Link H&G,Dist.,-20637.78,-32470.0,Jan'26,FY_25-26,West,Mumbai,The Derma Co.,Health & Glow,MT
Reliance Retail Limited Ce08,Direct,123330.56,199356.0,Jan'26,FY_25-26,East,Jharkhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Ce08,Direct,5456933.19,14215720.0,Jan'26,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Ce08,Direct,118813.5,243868.0,Jan'26,FY_25-26,East,Jharkhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,95553.31,154456.0,Jan'26,FY_25-26,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,30427.72,53889.0,Jan'26,FY_25-26,West,Mumbai,BBlunt,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,2060342.23,5540651.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,226434.65,400560.0,Jan'26,FY_25-26,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Fb08,Direct,143329.82,231684.0,Jan'26,FY_25-26,North,Punjab,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Fb08,Direct,2840176.03,7351610.0,Jan'26,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Fb08,Direct,89499.05,179212.0,Jan'26,FY_25-26,North,Punjab,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Fd08,Direct,47776.68,77228.0,Jan'26,FY_25-26,South-1,Karnataka,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Fd08,Direct,384542.28,888993.0,Jan'26,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R468,Direct,74434.04,115110.0,Jan'26,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R701,Direct,115552.86,186784.0,Jan'26,FY_25-26,West,Gujarat,Aqualogica,Reliance Retail,MT
Reliance Retail Limited R701,Direct,3776520.32,9498221.0,Jan'26,FY_25-26,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R701,Direct,159455.34,315320.0,Jan'26,FY_25-26,West,Gujarat,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited R703,Direct,55584.46,129408.0,Jan'26,FY_25-26,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R801,Direct,18332.92,29634.0,Jan'26,FY_25-26,East,Orissa,Aqualogica,Reliance Retail,MT
Reliance Retail Limited R801,Direct,5179316.02,13322063.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R801,Direct,148127.84,308524.0,Jan'26,FY_25-26,East,Orissa,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Sc79,Direct,47776.71,77228.0,Jan'26,FY_25-26,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Sc79,Direct,1314784.29,3251944.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Sc79,Direct,69956.32,136108.0,Jan'26,FY_25-26,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_2302,Direct,88896.41,163166.0,Jan'26,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_2364,Direct,51122.08,93914.0,Jan'26,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_2995,Direct,110844.06,203733.0,Jan'26,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_2996,Direct,83640.75,164677.0,Jan'26,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_3210,Direct,59738.03,110000.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6209,Direct,77760.36,135660.0,Jan'26,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6221,Direct,43188.72,81929.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6717,Direct,66577.59,120237.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6719,Direct,36920.28,69531.0,Jan'26,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6722,Direct,68311.2,123644.0,Jan'26,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6727,Direct,120583.48,214773.0,Jan'26,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR00,Direct,70412.72,125091.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR03,Direct,58477.68,105604.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR10,Direct,73296.88,131897.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR27,Direct,175562.48,368788.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR30,Direct,69964.95,127690.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR60,Direct,79990.79,143588.0,Jan'26,FY_25-26,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR62,Direct,5460.15,8826.0,Jan'26,FY_25-26,East,Orissa,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FR62,Direct,6356.48,10143.0,Jan'26,FY_25-26,East,Orissa,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FR62,Direct,80668.12,144769.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR62,Direct,24357.29,39372.0,Jan'26,FY_25-26,East,Orissa,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FR64,Direct,75340.29,138036.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR76,Direct,25639.7,41445.0,Jan'26,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FR76,Direct,16628.12,25769.0,Jan'26,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FR76,Direct,60721.55,107957.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR76,Direct,60377.05,97596.0,Jan'26,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Fr87,Direct,123330.45,199356.0,Jan'26,FY_25-26,North,Haryana,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Fr87,Direct,4462958.14,11994570.0,Jan'26,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fr87,Direct,157899.35,330076.0,Jan'26,FY_25-26,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Fr89,Direct,19999.48,32328.0,Jan'26,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Fr89,Direct,424406.42,991352.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fr89,Direct,30870.36,49900.0,Jan'26,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRAQ,Direct,38616.77,72235.0,Jan'26,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRAT,Direct,19350.7,31279.0,Jan'26,FY_25-26,East,Jharkhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRAT,Direct,3054.38,4789.0,Jan'26,FY_25-26,East,Jharkhand,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRAT,Direct,75222.04,136667.0,Jan'26,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRAT,Direct,54518.37,88125.0,Jan'26,FY_25-26,East,Jharkhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Fraz,Direct,87775.64,141884.0,Jan'26,FY_25-26,North,Punjab,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Fraz,Direct,1560397.01,3988427.0,Jan'26,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fraz,Direct,-11327.4,-6796.0,Jan'26,FY_25-26,North,Punjab,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRBD,Direct,92203.29,166068.0,Jan'26,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBR,Direct,68632.4,124360.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,3671.03,5934.0,Jan'26,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,9346.72,14488.0,Jan'26,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,51604.94,94373.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,113772.87,183907.0,Jan'26,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,6234.07,10077.0,Jan'26,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,7621.04,12319.0,Jan'26,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,48229.76,87396.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,237659.03,384162.0,Jan'26,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRBW,Direct,53378.08,96741.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCG,Direct,54206.72,98693.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCH,Direct,64171.48,115580.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCJ,Direct,76186.84,139206.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCP,Direct,12553.58,20292.0,Jan'26,FY_25-26,North,Haryana,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRCP,Direct,14222.09,22132.0,Jan'26,FY_25-26,North,Haryana,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRCP,Direct,28815.49,46578.0,Jan'26,FY_25-26,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRCQ,Direct,68583.78,129438.0,Jan'26,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCQ,Direct,-8209.3,-13270.0,Jan'26,FY_25-26,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRCS,Direct,63456.12,118114.0,Jan'26,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDA,Direct,85796.02,152764.0,Jan'26,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,15772.25,25495.0,Jan'26,FY_25-26,North,Delhi,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,11507.73,18206.0,Jan'26,FY_25-26,North,Delhi,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,91981.24,166502.0,Jan'26,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,35608.41,57559.0,Jan'26,FY_25-26,North,Delhi,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRDI,Direct,65589.92,120878.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,5553.56,8977.0,Jan'26,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,4780.85,7481.0,Jan'26,FY_25-26,North,UPW,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,80844.52,143594.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,19468.6,31470.0,Jan'26,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,4627.48,7480.0,Jan'26,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,3610.92,5661.0,Jan'26,FY_25-26,North,UPW,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,85146.58,156543.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,28861.15,46652.0,Jan'26,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRDP,Direct,87763.21,158265.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDT,Direct,81001.52,146476.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FREM,Direct,88141.74,155941.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRER,Direct,86977.22,155341.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FREX,Direct,89774.96,163084.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFA,Direct,86040.11,159862.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFD,Direct,89674.07,158963.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFK,Direct,81730.61,146709.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFR,Direct,97234.08,179480.0,Jan'26,FY_25-26,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFU,Direct,87963.38,158151.0,Jan'26,FY_25-26,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFV,Direct,65953.02,120613.0,Jan'26,FY_25-26,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGC,Direct,76102.02,138330.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGF,Direct,83766.08,153587.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGK,Direct,104208.77,185059.0,Jan'26,FY_25-26,North,Jammu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGM,Direct,54853.33,96245.0,Jan'26,FY_25-26,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGW,Direct,104807.01,202865.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHC,Direct,67418.1,119179.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHF,Direct,69644.85,127354.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHM,Direct,78716.09,142883.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHR,Direct,51705.93,99729.0,Jan'26,FY_25-26,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,55554.27,89800.0,Jan'26,FY_25-26,East,Bihar,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,3841687.45,10145674.0,Jan'26,FY_25-26,East,Bihar,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,87943.18,193968.0,Jan'26,FY_25-26,East,Bihar,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRLF,Direct,62660.04,113302.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,135552.24,219112.0,Jan'26,FY_25-26,West,Pune,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,2383584.72,6063224.0,Jan'26,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,109041.92,222316.0,Jan'26,FY_25-26,West,Pune,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,95553.28,154456.0,Jan'26,FY_25-26,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,2463595.08,6110895.0,Jan'26,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,149683.8,293768.0,Jan'26,FY_25-26,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,514303.61,1184389.0,Jan'26,FY_25-26,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,60184.61,114556.0,Jan'26,FY_25-26,South-1,Tamil Nadu,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,95553.35,154456.0,Jan'26,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,2106499.19,5473995.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,48857.3,107760.0,Jan'26,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,67776.21,109556.0,Jan'26,FY_25-26,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,930388.04,2232649.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,19542.95,43104.0,Jan'26,FY_25-26,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Sk8I,Direct,19999.57,32328.0,Jan'26,FY_25-26,North,Uttarakhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Sk8I,Direct,200463.38,451212.0,Jan'26,FY_25-26,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Sk8I,Direct,30870.42,49900.0,Jan'26,FY_25-26,North,Uttarakhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,163329.46,264012.0,Jan'26,FY_25-26,North,Rajasthan,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,5172471.08,13076421.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,188769.61,379976.0,Jan'26,FY_25-26,North,Rajasthan,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,27777.07,44900.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,884369.24,2256023.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,50413.19,93004.0,Jan'26,FY_25-26,Central,Madhya Pradesh,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_T62I,Direct,71031.45,128161.0,Jan'26,FY_25-26,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,8610.28,13918.0,Jan'26,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,7186.7,11485.0,Jan'26,FY_25-26,North,UPW,BBlunt,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,60082.63,110772.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,16666.87,26941.0,Jan'26,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_T946,Direct,85524.1,154953.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TB15,Direct,49552.83,89660.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TDC7,Direct,83172.81,148811.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TE57,Direct,92543.28,164673.0,Jan'26,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TFY8,Direct,152940.22,315249.0,Jan'26,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TG87,Direct,59934.65,105481.0,Jan'26,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TH94,Direct,108295.27,192039.0,Jan'26,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TI77,Direct,71383.3,129515.0,Jan'26,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TK48,Direct,75456.5,137968.0,Jan'26,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TMW7,Direct,69552.9,124152.0,Jan'26,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TMZ5,Direct,50481.9,93450.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TN55,Direct,58775.1,107656.0,Jan'26,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TN56,Direct,65793.05,121509.0,Jan'26,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNB7,Direct,71885.42,127137.0,Jan'26,FY_25-26,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNC1,Direct,9413.31,15216.0,Jan'26,FY_25-26,North,Uttarakhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_TNC1,Direct,16442.74,25579.0,Jan'26,FY_25-26,North,Uttarakhand,BBlunt,Reliance Retail,MT
