FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'25-26,Aug'25,5110496896.0,8061150961.0,45873.0,Hair,,1061131327.0,Reliance Retail Limited_Sk8I,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,96.0,19328.32,3479.07,53664.0,0.5749964594514013,1004.0,1101085.0,Sales,Direct,North,Uttarakhand,Reliance Retail Limited,Reliance Retail Limited,,1101085.0,0.1932832,MT
FY'25-26,Aug'25,5110496896.0,8061150961.0,45873.0,Hair,,1061131327.0,Reliance Retail Limited_Sk8I,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,60.0,12080.2,2174.41,33540.0,0.5749967203339297,1004.0,1101085.0,Sales,Direct,North,Uttarakhand,Reliance Retail Limited,Reliance Retail Limited,,1101085.0,0.120802,MT
FY'25-26,Aug'25,5110496884.0,8061150966.0,45873.0,Hair,,1061131325.0,Reliance Retail Limited_Fr89,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,48.0,9664.16,1739.53,26832.0,0.5749966457960644,1004.0,1100929.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.0966416,MT
FY'25-26,Aug'25,5110496884.0,8061150966.0,45873.0,Hair,,1061131325.0,Reliance Retail Limited_Fr89,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,30.0,6040.1,1087.21,16770.0,0.5749964221824686,1004.0,1100929.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1100929.0,0.060401,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,19.0,3370.08,606.61,5681.0,0.30000176025347647,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.033700799999999996,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,269.0,48.0,7003.12,1260.56,12912.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0700312,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,499.0,48.0,7611.86,1370.13,23952.0,0.62500041750167,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0761186,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,399.0,600.0,76080.45,13694.49,239400.0,0.6250002506265664,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.7608045,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417307764.0,150.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,Rosemary Hair Growth Oil 150ml,419.0,4.0,909.02,163.62,1676.0,0.3600000000000001,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0090902,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770664.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,Tea Tree Facewash for acne & pimples 100ml,269.0,12.0,1750.78,315.14,3228.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0175078,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,1.0,175.28,31.55,559.0,0.63,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0017528,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,28.0,8288.47,1491.92,13972.0,0.3000007157171486,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.08288469999999999,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,384.0,51132.19,9203.8,160896.0,0.625000062151949,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.5113219,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087775607.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 30ml,649.0,19.0,7315.0,1316.7,12331.0,0.29999999999999993,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.07315,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087773849.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% SALICYLIC ACID SERUM 30 ml,499.0,28.0,8288.47,1491.92,13972.0,0.3000007157171486,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.08288469999999999,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,240.0,42067.11,7572.08,134160.0,0.6300000745378652,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.4206711,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,6.0,1051.68,189.3,3354.0,0.63,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.010516800000000001,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,9.0,1313.08,236.35,2421.0,0.3600041305245767,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0131308,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417303322.0,4.0,Mamaearth,Others,Face,Lip Balm,Shea Butter,Nourishing tinted 100%Natural Lip Balm VitE & sheabutter,149.0,6.0,484.88,87.28,894.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0048488,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Baby,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087776116.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,Milky Soft Body Wash For Babies 400 ml,499.0,12.0,1877.59,337.97,5988.0,0.63,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.018775899999999998,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417306248.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299.0,69.0,12238.73,2202.97,20631.0,0.30000000000000004,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.12238729999999999,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,5.0,946.44,170.36,1745.0,0.3599999999999999,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.009464400000000001,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087776604.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,499.0,35.0,10360.59,1864.91,17465.0,0.30000000000000004,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.1036059,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Baby,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770534.0,60.0,Mamaearth,Baby,Baby,Moisturisers,Milky,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,199.0,24.0,2590.37,466.27,4776.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.025903699999999998,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Baby,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,149.0,48.0,3879.05,698.23,7152.0,0.3599999999999999,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0387905,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,48.0,8513.9,1532.5,14352.0,0.30000000000000004,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.08513899999999999,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,16.0,2130.51,383.49,6704.0,0.625,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.021305100000000004,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,3.0,525.84,94.65,1677.0,0.63,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.005258400000000001,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Baby,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770008.0,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 200ml,249.0,24.0,3241.22,583.42,5976.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.032412199999999995,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Baby,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770084.0,50.0,Mamaearth,Baby,Baby,Massage Oil,Solution Oriented,Soothing Massage Oil 100ml,299.0,13.0,2108.2,379.48,3887.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.021081999999999997,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087771883.0,150.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth and Hair Fall Control with Redensyl 150ml,419.0,12.0,2727.05,490.87,5028.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.027270500000000003,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Hair,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,7.0,1325.02,238.5,2443.0,0.36,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0132502,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Baby,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087770084.0,50.0,Mamaearth,Baby,Baby,Massage Oil,Solution Oriented,Soothing Massage Oil 100ml,299.0,11.0,1783.86,321.09,3289.0,0.36000304043782305,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0178386,MT
FY'25-26,Aug'25,PO-S000249008,8061150990.0,45873.0,Face,,1061131446.0,Apollo Healthco Limited_Rajasthan,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,10.0,3553.39,639.61,5990.0,0.30000000000000004,1004.0,1101093.0,Sales,Direct,North,Rajasthan,Apollo Healthco,Apollo Healthco,,1101093.0,0.0355339,MT
FY'25-26,Aug'25,5110496894.0,8061150998.0,45873.0,Hair,,1061131326.0,RELIANCE RETAIL LIMITED-SH71,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,24.0,4832.23,869.77,13416.0,0.5749850924269528,1004.0,1101954.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1101954.0,0.0483223,MT
FY'25-26,Aug'25,5110496897.0,8061150999.0,45873.0,Hair,,1061131328.0,RELIANCE RETAIL LIMITED-Badli,8904417312294.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,549.0,48.0,9491.58,1708.42,26352.0,0.5749848208864603,1004.0,1102038.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1102038.0,0.0949158,MT
FY'25-26,Aug'25,5110496899.0,8061151002.0,45874.0,Hair,,1061131329.0,Reliance Retail Limited_SZ9J,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,48.0,9664.18,1739.53,26832.0,0.574995900417412,1004.0,1103018.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103018.0,0.0966418,MT
FY'25-26,Aug'25,5110496899.0,8061151002.0,45874.0,Hair,,1061131329.0,Reliance Retail Limited_SZ9J,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,120.0,24160.46,4348.83,67080.0,0.5749956768038162,1004.0,1103018.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1103018.0,0.2416046,MT
FY'25-26,Aug'25,9201885220.0,8061151116.0,45875.0,Hair,,1061131608.0,Reliance Retail Limited_Fr87,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.0931652,MT
FY'25-26,Aug'25,9201885220.0,8061151116.0,45875.0,Hair,,1061131608.0,Reliance Retail Limited_Fr87,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.0931652,MT
FY'25-26,Aug'25,9201885220.0,8061151116.0,45875.0,Hair,,1061131608.0,Reliance Retail Limited_Fr87,8904417307757.0,250.0,Mamaearth,Others,Hair,Conditioner,Rosemary,Rosemary Anti-Hair Fall Conditioner250ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.0931652,MT
FY'25-26,Aug'25,9201885220.0,8061151116.0,45875.0,Hair,,1061131608.0,Reliance Retail Limited_Fr87,8904417307740.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 250ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.0931652,MT
FY'25-26,Aug'25,9201885202.0,8061151117.0,45875.0,Hair,,1061131607.0,Reliance Retail Limited Fb08,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,90.0,18633.05,3353.95,31410.0,0.30000000000000004,1004.0,1100618.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1100618.0,0.18633049999999998,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Face,,1061131604.0,Reliance Retail Limited_Fr87,8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,120.0,24844.04,4471.94,41880.0,0.3000004775549189,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.2484404,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Baby,,1061131604.0,Reliance Retail Limited_Fr87,8906087770008.0,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 200ml,249.0,60.0,8862.7,1595.28,14940.0,0.30000133868808554,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.08862700000000001,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Face,,1061131604.0,Reliance Retail Limited_Fr87,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,920.0,136877.15,24637.92,367080.0,0.5600003541462351,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,1.3687715,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Hair,,1061131604.0,Reliance Retail Limited_Fr87,8904417312294.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,549.0,216.0,42710.29,7687.86,118584.0,0.5750004216420428,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.4271029,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Baby,,1061131604.0,Reliance Retail Limited_Fr87,8906087770046.0,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249.0,60.0,8862.7,1595.28,14940.0,0.30000133868808554,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.08862700000000001,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Hair,,1061131604.0,Reliance Retail Limited_Fr87,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499.0,72.0,12483.45,2247.02,35928.0,0.5900002783344467,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.1248345,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Baby,,1061131604.0,Reliance Retail Limited_Fr87,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499.0,30.0,5328.3,959.1,14970.0,0.58,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.053283000000000004,MT
FY'25-26,Aug'25,5110623305.0,8061151118.0,45875.0,Face,,1061131604.0,Reliance Retail Limited_Fr87,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,269.0,120.0,19149.13,3446.84,32280.0,0.3000009293680297,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,,1100930.0,0.1914913,MT
FY'25-26,Aug'25,9201885234.0,8061151121.0,45875.0,Baby,,1061131609.0,RELIANCE RETAIL LIMITED-SH71,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499.0,30.0,5328.34,959.1,14970.0,0.5799973279893119,1004.0,1101954.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1101954.0,0.0532834,MT
FY'25-26,Aug'25,9201885234.0,8061151121.0,45875.0,Hair,,1061131609.0,RELIANCE RETAIL LIMITED-SH71,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.58,1676.98,15705.0,0.2999961795606495,1004.0,1101954.0,Sales,Direct,North,Madhya Pradesh,Reliance Retail Limited,Reliance Retail Limited,,1101954.0,0.0931658,MT
FY'25-26,Aug'25,5110620252.0,8061151122.0,45875.0,Baby,,1061131602.0,Reliance Retail Limited Fb08,8906087770008.0,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 200ml,249.0,60.0,8862.95,1595.29,14940.0,0.2999839357429718,1004.0,1100618.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1100618.0,0.08862950000000001,MT
FY'25-26,Aug'25,5110620252.0,8061151122.0,45875.0,Hair,,1061131602.0,Reliance Retail Limited Fb08,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.78,1676.98,15705.0,0.29998344476281436,1004.0,1100618.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,,1100618.0,0.09316780000000001,MT
FY'25-26,Aug'25,5110622164.0,8061151123.0,45875.0,Face,,1061131480.0,Reliance Retail Limited-S2BZ,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,72.0,14906.52,2683.16,25128.0,0.2999968163005412,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1103528.0,0.1490652,MT
FY'25-26,Aug'25,5110622164.0,8061151123.0,45875.0,Face,,1061131480.0,Reliance Retail Limited-S2BZ,8904417306255.0,50.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 50 gm,449.0,72.0,19999.64,3599.92,32328.0,0.2699962880475131,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1103528.0,0.1999964,MT
FY'25-26,Aug'25,5110622164.0,8061151123.0,45875.0,Face,,1061131480.0,Reliance Retail Limited-S2BZ,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,100.0,30870.5,5556.66,49900.0,0.2699967935871743,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1103528.0,0.308705,MT
FY'25-26,Aug'25,5110622164.0,8061151123.0,45875.0,Hair,,1061131480.0,Reliance Retail Limited-S2BZ,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9316.58,1676.98,15705.0,0.2999961795606495,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1103528.0,0.0931658,MT
FY'25-26,Aug'25,5110622164.0,8061151123.0,45875.0,Face,,1061131480.0,Reliance Retail Limited-S2BZ,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,100.0,7415.29,1334.75,12500.0,0.29999679999999995,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,,1103528.0,0.0741529,MT
