Site_Code,Store_Name,Canonical_Chain,Raw_Chain_Alias,Channel,Zone,State,City,Store_Type,Mapping_Status
18JUNR:189,18JUNR:189,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
ADRCSR:451,ADRCSR:451,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Andheri,Macro,PASS
AGYBLP:727,AGYBLP:727,Wellness Forever,Wellness Forever,MT,West,Maharashtra,0.0,Macro,PASS
AHMDMB:390,AHMDMB:390,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ahmednagar,Macro,PASS
AHMECH:323,AHMECH:323,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ahmednagar,Macro,PASS
AHMNSR:218,AHMNSR:218,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ahmednagar,Macro,PASS
AIROL8:201,AIROL8:201,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Airoli,Macro,PASS
AJMERA:194,AJMERA:194,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Wadala,Macro,PASS
AKGAUR:443,AKGAUR:443,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Akola,Macro,PASS
AKOLAN:338,AKOLAN:338,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Akola,Macro,PASS
AKURLI:017,AKURLI:017,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kandivali,Macro,PASS
ALISHI:314,ALISHI:314,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Alibaug,Macro,PASS
AMBAR:062,AMBAR:062,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ambernath,Macro,PASS
AMNGUP:715,AMNGUP:715,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Amalner,Macro,PASS
AMRKTR:719,AMRKTR:719,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Amravati,Macro,PASS
AMTIWC:438,AMTIWC:438,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Amravati,Macro,PASS
ANDOSH:289,ANDOSH:289,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Andheri,Macro,PASS
ANURMD:617,ANURMD:617,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Akluj,Macro,PASS
AQUEMG:253,AQUEMG:253,Wellness Forever,Wellness Forever,MT,West,Goa,Goa South,Macro,PASS
ARIMAL:315,ARIMAL:315,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ratnagiri,Macro,PASS
ASIAN:025,ASIAN:025,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Worli,Macro,PASS
AUCOPL:350,AUCOPL:350,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Aurangabad,Macro,PASS
AUNDDP:265,AUNDDP:265,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
AUNDH1:134,AUNDH1:134,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
AURJRD:207,AURJRD:207,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Aurangabad,Macro,PASS
AURMLJ:216,AURMLJ:216,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Aurangabad,Macro,PASS
BABHAI:220,BABHAI:220,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Borivali,Macro,PASS
BANERS:143,BANERS:143,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
BAPUJ:633,BAPUJ:633,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kagal,Macro,PASS
BARSH:310,BARSH:310,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Solapur,Macro,PASS
BDJMRD:458,BDJMRD:458,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhandup,Macro,PASS
BDLBEL:429,BDLBEL:429,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Badlapur,Macro,PASS
BDLKVN:494,BDLKVN:494,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
BDLPMA:239,BDLPMA:239,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Badlapur,Macro,PASS
BDLPR2:094,BDLPR2:094,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Badlapur,Macro,PASS
BDLPR:068,BDLPR:068,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Badlapur,Macro,PASS
BDPNMA:457,BDPNMA:457,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhandup,Macro,PASS
BEED1:651,BEED1:651,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Beed,Macro,PASS
BELGAN:332,BELGAN:332,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BELPS1:226,BELPS1:226,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Belapur,Macro,PASS
BGLBML:493,BGLBML:493,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
BGLMIL:040,BGLMIL:040,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,N/A,Macro,PASS
BGLRPN:395,BGLRPN:395,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
BGLSUP:666,BGLSUP:666,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
BHABHA:259,BHABHA:259,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Nashik,Macro,PASS
BHAYEN:027,BHAYEN:027,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhayander,Macro,PASS
BHAYN2:066,BHAYN2:066,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhayander,Macro,PASS
BHAYN3:093,BHAYN3:093,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhayander,Macro,PASS
BHAYN4:115,BHAYN4:115,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhayander,Macro,PASS
BHIWSM:360,BHIWSM:360,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhiwandi,Macro,PASS
BHOPAC:367,BHOPAC:367,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Bhopal,Macro,PASS
BHOPGM:365,BHOPGM:365,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Bhopal,Macro,PASS
BHOPKR:368,BHOPKR:368,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Bhopal,Macro,PASS
BHYPTN:243,BHYPTN:243,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhayander,Macro,PASS
BLDCBC:381,BLDCBC:381,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Buldhana,Macro,PASS
BLGGNP:273,BLGGNP:273,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BLGGON:214,BLGGON:214,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BLGKHD:272,BLGKHD:272,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BLGKNG:188,BLGKNG:188,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BLGMG:180,BLGMG:180,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BLGTIL:184,BLGTIL:184,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
BLUFOR:320,BLUFOR:320,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Andheri,Macro,PASS
BLURDG:249,BLURDG:249,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
BMTSHM:692,BMTSHM:692,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Baramati Midc,Macro,PASS
BNDPLN:041,BNDPLN:041,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
BOISAR:054,BOISAR:054,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Boisar,Macro,PASS
BOISTP:222,BOISTP:222,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Boisar,Macro,PASS
BORDAJ:252,BORDAJ:252,Wellness Forever,Wellness Forever,MT,West,Goa,Goa South,Macro,PASS
BRMT:169,BRMT:169,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
BSWLCT:394,BSWLCT:394,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bhusawal,Macro,PASS
BTMBLR:177,BTMBLR:177,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
CBDBEL:191,CBDBEL:191,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Belapur,Macro,PASS
CGADYM:711,CGADYM:711,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
CHEMB:639,CHEMB:639,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Chembur,Macro,PASS
CHIKU:079,CHIKU:079,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Borivali,Macro,PASS
CHIPBZ:192,CHIPBZ:192,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Chiplun,Macro,PASS
CHIPLN:168,CHIPLN:168,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Chiplun,Macro,PASS
CHNDVL:114,CHNDVL:114,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Chandivali,Macro,PASS
CKNDAC:718,CKNDAC:718,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kandivali,Macro,PASS
CNM:658,CNM:658,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Chikodi,Macro,PASS
COLABA:124,COLABA:124,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Colaba,Macro,PASS
CPLSRM:807,CPLSRM:807,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Chiplun,Macro,PASS
CSMNSM:733,CSMNSM:733,Wellness Forever,Wellness Forever,MT,West,Maharashtra,0.0,Macro,PASS
CSNACB:480,CSNACB:480,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Chatrapati Sambhaji Nagar,Macro,PASS
DAVNVN:300,DAVNVN:300,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Davanagere,Macro,PASS
DBLBPR:478,DBLBPR:478,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dombivli,Macro,PASS
DEMHAL:722,DEMHAL:722,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dombivli,Macro,PASS
DEOCMP:228,DEOCMP:228,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Nashik,Macro,PASS
DEVIDS:248,DEVIDS:248,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Borivali,Macro,PASS
DHAN:626,DHAN:626,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Jalgaon,Macro,PASS
DHIJHC:439,DHIJHC:439,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dhule,Macro,PASS
DHULED:334,DHULED:334,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dhule,Macro,PASS
DIKEY:645,DIKEY:645,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Nagpur City,Macro,PASS
DOMBGR:122,DOMBGR:122,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dombivli,Macro,PASS
DOMBIV:063,DOMBIV:063,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dombivli,Macro,PASS
DOMBMR:269,DOMBMR:269,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dombivli,Macro,PASS
DPLNKM:693,DPLNKM:693,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dapoli,Macro,PASS
DPROAD:128,DPROAD:128,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
DRSSRM:682,DRSSRM:682,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
DVNPBR:416,DVNPBR:416,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Davanagere,Macro,PASS
EDHAS:644,EDHAS:644,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Sanpada,Macro,PASS
FBUNG:015,FBUNG:015,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Four Bunglow,Macro,PASS
FCROAD:137,FCROAD:137,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
GACLVN:422,GACLVN:422,Wellness Forever,Wellness Forever,MT,West,Goa,Goa South,Macro,PASS
GACURM:471,GACURM:471,Wellness Forever,Wellness Forever,MT,West,Goa,Goa,Macro,PASS
GADLRM:455,GADLRM:455,Wellness Forever,Wellness Forever,MT,West,Goa,Goa,Macro,PASS
GAMBBS:391,GAMBBS:391,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GAMRNP:382,GAMRNP:382,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GAPDOS:442,GAPDOS:442,Wellness Forever,Wellness Forever,MT,West,Goa,Goa,Macro,PASS
GATLGD:385,GATLGD:385,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GHTLBS:086,GHTLBS:086,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ghatkopar,Macro,PASS
GMC1:181,GMC1:181,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GMC2:182,GMC2:182,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GMCSSB:342,GMCSSB:342,Wellness Forever,Wellness Forever,MT,West,Goa,Goa South,Macro,PASS
GMDRE:654,GMDRE:654,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Dombivli,Macro,PASS
GNGPUR:241,GNGPUR:241,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Nashik,Macro,PASS
GOABIC:356,GOABIC:356,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOACAN:376,GOACAN:376,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOACLG:190,GOACLG:190,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOACRN:231,GOACRN:231,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOAMMR:292,GOAMMR:292,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOAMPS:238,GOAMPS:238,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOAPLN:193,GOAPLN:193,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOAPON:327,GOAPON:327,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOASAN:346,GOASAN:346,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOASIO:339,GOASIO:339,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOAVAC:293,GOAVAC:293,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GOAVEN:328,GOAVEN:328,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GODREJ:064,GODREJ:064,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
GOPOSO:371,GOPOSO:371,Wellness Forever,Wellness Forever,MT,West,Goa,Goa North,Macro,PASS
GRNPRM:683,GRNPRM:683,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
GRUMGE:670,GRUMGE:670,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
GSM:655,GSM:655,Wellness Forever,Wellness Forever,MT,West,Goa,Goa South,Macro,PASS
GVNRCH:473,GVNRCH:473,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Govandi,Macro,PASS
HA2:657,HA2:657,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HADPSN:297,HADPSN:297,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
HADUPH:672,HADUPH:672,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
HANSRJ:123,HANSRJ:123,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
HBNVMR:375,HBNVMR:375,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HBSPDE:698,HBSPDE:698,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HGLSKM:689,HGLSKM:689,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Hingoli,Macro,PASS
HGRSAS:724,HGRSAS:724,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HILLRD:247,HILLRD:247,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Bandra,Macro,PASS
HINOP:003,HINOP:003,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Sion,Macro,PASS
HISRT:009,HISRT:009,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Andheri,Macro,PASS
HMTBNG:280,HMTBNG:280,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
HRBRBG:256,HRBRBG:256,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
HRSLJR:434,HRSLJR:434,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Aurangabad,Macro,PASS
HUBLEU:264,HUBLEU:264,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HUBLIC:296,HUBLIC:296,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HUBLIG:295,HUBLIG:295,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HUBLIS:223,HUBLIS:223,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Hubballi,Macro,PASS
HVRMGC:386,HVRMGC:386,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Haveri,Macro,PASS
ICCOLN:206,ICCOLN:206,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Borivali,Macro,PASS
ICHAL2:261,ICHAL2:261,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
ICHALK:160,ICHALK:160,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ichalkaranji,Macro,PASS
ICHSMS:804,ICHSMS:804,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ichalkaranji,Macro,PASS
IDOUNS:730,IDOUNS:730,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDJRN:495,INDJRN:495,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDNGR:227,INDNGR:227,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Nashik,Macro,PASS
INDOAP:680,INDOAP:680,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDOSS:369,INDOSS:369,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDOTS:460,INDOTS:460,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDPLS:487,INDPLS:487,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDRAM:312,INDRAM:312,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pune,Macro,PASS
INDSCH:497,INDSCH:497,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDVIJ:378,INDVIJ:378,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
INDYSN:467,INDYSN:467,Wellness Forever,Wellness Forever,MT,North,Madhya Pradesh,Indore,Macro,PASS
ISPACK:427,ISPACK:427,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Sangli,Macro,PASS
JACOBC:262,JACOBC:262,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mahalaxmi,Macro,PASS
JALGAO:307,JALGAO:307,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Jalgaon,Macro,PASS
JALNA:306,JALNA:306,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Jalna,Macro,PASS
JAYBLG:175,JAYBLG:175,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Bengaluru City,Macro,PASS
JGTPCH:204,JGTPCH:204,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Jagtap Chowk,Macro,PASS
JLGRHM:681,JLGRHM:681,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Jalgaon,Macro,PASS
JLGSHP:734,JLGSHP:734,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Jalgaon,Macro,PASS
JRCAGS:726,JRCAGS:726,Wellness Forever,Wellness Forever,MT,West,Goa,Goa,Macro,PASS
JSGLOS:488,JSGLOS:488,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Sangli,Macro,PASS
JUHU:060,JUHU:060,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Juhu,Macro,PASS
JUMBO:619,JUMBO:619,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Ulhasnagar,Macro,PASS
KALYST:732,KALYST:732,Wellness Forever,Wellness Forever,MT,West,Maharashtra,0.0,Macro,PASS
KAMOTH:051,KAMOTH:051,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kamothe,Macro,PASS
KARAD:047,KARAD:047,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Karad,Macro,PASS
KARJDU:326,KARJDU:326,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Karjat,Macro,PASS
KDLNVE:661,KDLNVE:661,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Sindhudurg,Macro,PASS
KHDOPS:424,KHDOPS:424,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Khed,Macro,PASS
KHGDVE:720,KHGDVE:720,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Mumbai,Macro,PASS
KHGNHL:695,KHGNHL:695,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kharghar,Macro,PASS
KHRADI:142,KHRADI:142,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Pcmc,Macro,PASS
KHRDEV:432,KHRDEV:432,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kharghar,Macro,PASS
KLBAIL:106,KLBAIL:106,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLHGDH:468,KLHGDH:468,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KLHRNK:447,KLHRNK:447,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KLIMBR:183,KLIMBR:183,Wellness Forever,Wellness Forever,MT,South 1,Karnataka,Belagavi,Macro,PASS
KLKH:012,KLKH:012,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLMBNR:121,KLMBNR:121,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalamboli,Macro,PASS
KLNBZP:612,KLNBZP:612,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLRAM:108,KLRAM:108,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLVSNT:112,KLVSNT:112,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLYAN3:081,KLYAN3:081,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLYMLS:699,KLYMLS:699,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KLYTGN:479,KLYTGN:479,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kalyan,Macro,PASS
KMGRME:676,KMGRME:676,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Khamgaon,Macro,PASS
KMTSCT:461,KMTSCT:461,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kamothe,Macro,PASS
KNDHWA:150,KNDHWA:150,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kondhwa,Macro,PASS
KNKVLI:279,KNKVLI:279,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kankavli,Macro,PASS
KNSKPT:696,KNSKPT:696,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Nashik,Macro,PASS
KOLCYC:359,KOLCYC:359,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLGMN:303,KOLGMN:303,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLHCM:728,KOLHCM:728,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kola Pur,Macro,PASS
KOLHMC:173,KOLHMC:173,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLHMP:277,KOLHMP:277,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLHP2:161,KOLHP2:161,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLHPU:152,KOLHPU:152,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLHRP:172,KOLHRP:172,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLRKC:441,KOLRKC:441,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
KOLTKC:430,KOLTKC:430,Wellness Forever,Wellness Forever,MT,West,Maharashtra,Kolhapur,Macro,PASS
